Time (s),X,Y,Z,Direction
1.7920000000000014,-5.669999999999995,4.41,1.27,Stationary
1.8240000000000014,-5.669999999999995,4.41,1.27,Stationary
1.8560000000000014,-5.669999999999995,4.41,1.27,Stationary
1.8880000000000015,-5.669999999999995,4.41,1.27,Stationary
1.9200000000000015,-5.669999999999995,4.41,1.27,Stationary
1.9520000000000015,-5.669999999999995,4.41,1.27,Stationary
1.9840000000000015,-5.669999999999995,4.41,1.27,Stationary
2.0160000000000013,-5.669999999999995,4.41,1.27,Stationary
2.0480000000000014,-5.669999999999995,4.41,1.27,Stationary
2.0800000000000014,-5.669999999999995,4.41,1.27,Stationary
2.1120000000000014,-5.669999999999995,4.41,1.27,Stationary
2.1440000000000015,-5.669999999999995,4.41,1.27,Stationary
2.1760000000000015,-5.669999999999995,4.41,1.27,Stationary
2.2080000000000015,-5.669999999999995,4.41,1.27,Stationary
2.2400000000000015,-5.669999999999995,4.41,1.27,Stationary
2.2720000000000016,-5.669999999999995,4.41,1.27,Stationary
2.3040000000000016,-5.669999999999995,4.41,1.27,Stationary
2.3360000000000016,-5.669999999999995,4.41,1.27,Stationary
2.3680000000000017,-5.669999999999995,4.41,1.27,Stationary
2.4000000000000017,-5.669999999999995,4.41,1.27,Stationary
2.4320000000000017,-5.669999999999995,4.41,1.27,Stationary
2.4640000000000017,-5.669999999999995,4.41,1.27,Stationary
2.4960000000000018,-5.669999999999995,4.41,1.27,Stationary
2.528000000000002,-5.669999999999995,4.41,1.27,Stationary
2.560000000000002,-5.669999999999995,4.41,1.27,Stationary
2.592000000000002,-5.669999999999995,4.41,1.27,Stationary
2.624000000000002,-5.669999999999995,4.41,1.27,Stationary
2.656000000000002,-5.669999999999995,4.41,1.27,Stationary
2.688000000000002,-5.669999999999995,4.41,1.27,Stationary
2.720000000000002,-5.669999999999995,4.41,1.27,Stationary
2.752000000000002,-5.669999999999995,4.41,1.27,Stationary
2.784000000000002,-5.669999999999995,4.41,1.27,Stationary
2.816000000000002,-5.669999999999995,4.41,1.27,Stationary
2.848000000000002,-5.669999999999995,4.41,1.27,Stationary
2.880000000000002,-5.669999999999995,4.41,1.27,Stationary
2.912000000000002,-5.669999999999995,4.41,1.27,Stationary
2.944000000000002,-5.669999999999995,4.41,1.27,Stationary
2.976000000000002,-5.669999999999995,4.41,1.27,Stationary
3.0080000000000022,-5.669999999999995,4.41,1.27,Stationary
3.0400000000000023,-5.669999999999995,4.41,1.27,Stationary
3.0720000000000023,-5.669999999999995,4.41,1.27,Stationary
3.1040000000000023,-5.669999999999995,4.41,1.27,Stationary
3.1360000000000023,-5.669999999999995,4.41,1.27,Stationary
3.1680000000000024,-5.669999999999995,4.41,1.27,Stationary
3.2000000000000024,-5.669999999999995,4.41,1.27,Stationary
3.2320000000000024,-5.669999999999995,4.41,1.27,Stationary
3.2640000000000025,-5.669999999999995,4.41,1.27,Stationary
3.2960000000000025,-5.669999999999995,4.41,1.27,Stationary
3.3280000000000025,-5.669999999999995,4.41,1.27,Stationary
3.3600000000000025,-5.669999999999995,4.41,1.27,Stationary
3.3920000000000026,-5.669999999999995,4.41,1.27,Stationary
3.4240000000000026,-5.669999999999995,4.41,1.27,Stationary
3.4560000000000026,-5.669999999999995,4.41,1.27,Stationary
3.4880000000000027,-5.669999999999995,4.41,1.27,Stationary
3.5200000000000027,-5.669999999999995,4.41,1.27,Stationary
3.5520000000000027,-5.669999999999995,4.41,1.27,Stationary
3.5840000000000027,-5.669999999999995,4.41,1.27,Stationary
3.6160000000000028,-5.669999999999995,4.41,1.27,Stationary
3.648000000000003,-5.669999999999995,4.41,1.27,Stationary
3.680000000000003,-5.669999999999995,4.41,1.27,Stationary
3.712000000000003,-5.669999999999995,4.41,1.27,Stationary
3.744000000000003,-5.669999999999995,4.41,1.27,Stationary
3.776000000000003,-5.669999999999995,4.41,1.27,Stationary
3.808000000000003,-5.669999999999995,4.41,1.27,Stationary
3.840000000000003,-5.669999999999995,4.41,1.27,Stationary
3.872000000000003,-5.669999999999995,4.41,1.27,Stationary
3.904000000000003,-5.669999999999995,4.41,1.27,Stationary
3.936000000000003,-5.669999999999995,4.41,1.27,Stationary
3.968000000000003,-5.669999999999995,4.41,1.27,Stationary
4.000000000000003,-5.669999999999995,4.41,1.27,Stationary
4.032000000000003,-5.669999999999995,4.41,1.27,Stationary
4.064000000000003,-5.669999999999995,4.41,1.27,Stationary
4.096000000000003,-5.669999999999995,4.41,1.27,Stationary
4.128000000000003,-5.669999999999995,4.41,1.27,Stationary
4.160000000000003,-5.669999999999995,4.41,1.27,Stationary
4.192000000000003,-5.669999999999995,4.41,1.27,Stationary
4.224000000000003,-5.669999999999995,4.41,1.27,Stationary
4.256000000000003,-5.669999999999995,4.41,1.27,Stationary
4.288000000000003,-5.669999999999995,4.41,1.27,Stationary
4.320000000000003,-5.669999999999995,4.41,1.27,Stationary
4.352000000000003,-5.669999999999995,4.41,1.27,Stationary
4.384000000000003,-5.669999999999995,4.41,1.27,Stationary
4.416000000000003,-5.669999999999995,4.41,1.27,Stationary
4.448000000000003,-5.669999999999995,4.41,1.27,Stationary
4.480000000000003,-5.669999999999995,4.41,1.27,Stationary
4.512000000000003,-5.669999999999995,4.41,1.27,Stationary
4.544000000000003,-5.669999999999995,4.41,1.27,Stationary
4.576000000000003,-5.669999999999995,4.41,1.27,Stationary
4.608000000000003,-5.669999999999995,4.41,1.27,Stationary
4.640000000000003,-5.669999999999995,4.41,1.27,Stationary
4.672000000000003,-5.669999999999995,4.41,1.27,Stationary
4.704000000000003,-5.669999999999995,4.41,1.27,Stationary
4.736000000000003,-5.669999999999995,4.41,1.27,Stationary
4.768000000000003,-5.669999999999995,4.41,1.27,Stationary
4.800000000000003,-5.669999999999995,4.41,1.27,Stationary
4.832000000000003,-5.669999999999995,4.41,1.27,Stationary
4.864000000000003,-5.669999999999995,4.41,1.27,Stationary
4.8960000000000035,-5.669999999999995,4.41,1.27,Stationary
4.9280000000000035,-5.669999999999995,4.41,1.27,Stationary
4.9600000000000035,-5.669999999999995,4.41,1.27,Stationary
4.9920000000000035,-5.669999999999995,4.41,1.27,Stationary
5.024000000000004,-5.669999999999995,4.41,1.27,Stationary
5.056000000000004,-5.669999999999995,4.41,1.27,Stationary
5.088000000000004,-5.669999999999995,4.41,1.27,Stationary
5.120000000000004,-5.669999999999995,4.41,1.27,Stationary
5.152000000000004,-5.669999999999995,4.41,1.27,Stationary
5.184000000000004,-5.669999999999995,4.41,1.27,Stationary
5.216000000000004,-5.669999999999995,4.41,1.27,Stationary
5.248000000000004,-5.669999999999995,4.41,1.27,Stationary
5.280000000000004,-5.669999999999995,4.41,1.27,Stationary
5.312000000000004,-5.669999999999995,4.41,1.27,Stationary
5.344000000000004,-5.669999999999995,4.41,1.27,Stationary
5.376000000000004,-5.669999999999995,4.41,1.27,Stationary
5.408000000000004,-5.669999999999995,4.41,1.27,Stationary
5.440000000000004,-5.669999999999995,4.41,1.27,Stationary
5.472000000000004,-5.669999999999995,4.41,1.27,Stationary
5.504000000000004,-5.669999999999995,4.41,1.27,Stationary
5.536000000000004,-5.669999999999995,4.41,1.27,Stationary
5.568000000000004,-5.669999999999995,4.41,1.27,Stationary
5.600000000000004,-5.669999999999995,4.41,1.27,Stationary
5.632000000000004,-5.669999999999995,4.41,1.27,Stationary
5.664000000000004,-5.669999999999995,4.41,1.27,Stationary
5.696000000000004,-5.669999999999995,4.41,1.27,Stationary
5.728000000000004,-5.669999999999995,4.41,1.27,Stationary
5.760000000000004,-5.669999999999995,4.41,1.27,Stationary
5.792000000000004,-5.669999999999995,4.41,1.27,Stationary
5.824000000000004,-5.669999999999995,4.41,1.27,Stationary
5.856000000000004,-5.669999999999995,4.41,1.27,Stationary
5.888000000000004,-5.669999999999995,4.41,1.27,Stationary
5.920000000000004,-5.669999999999995,4.41,1.27,Stationary
5.952000000000004,-5.669999999999995,4.41,1.27,Stationary
5.984000000000004,-5.669999999999995,4.41,1.27,Stationary
6.0160000000000045,-5.669999999999995,4.41,1.27,Stationary
6.0480000000000045,-5.669999999999995,4.41,1.27,Stationary
6.0800000000000045,-5.669999999999995,4.41,1.27,Stationary
6.1120000000000045,-5.669999999999995,4.41,1.27,Stationary
6.144000000000005,-5.669999999999995,4.41,1.27,Stationary
6.176000000000005,-5.669999999999995,4.41,1.27,Stationary
6.208000000000005,-5.669999999999995,4.41,1.27,Stationary
6.240000000000005,-5.669999999999995,4.41,1.27,Stationary
6.272000000000005,-5.669999999999995,4.41,1.27,Stationary
6.304000000000005,-5.669999999999995,4.41,1.27,Stationary
6.336000000000005,-5.669999999999995,4.41,1.27,Stationary
6.368000000000005,-5.669999999999995,4.41,1.27,Stationary
6.400000000000005,-5.669999999999995,4.41,1.27,Stationary
6.432000000000005,-5.669999999999995,4.41,1.27,Stationary
6.464000000000005,-5.669999999999995,4.41,1.27,Stationary
6.496000000000005,-5.669999999999995,4.41,1.27,Stationary
6.528000000000005,-5.669999999999995,4.41,1.27,Stationary
6.560000000000005,-5.669999999999995,4.41,1.27,Stationary
6.592000000000005,-5.669999999999995,4.41,1.27,Stationary
6.624000000000005,-5.669999999999995,4.41,1.27,Stationary
6.656000000000005,-5.669999999999995,4.41,1.27,Stationary
6.688000000000005,-5.669999999999995,4.41,1.27,Stationary
6.720000000000005,-5.669999999999995,4.41,1.27,Stationary
6.752000000000005,-5.669999999999995,4.41,1.27,Stationary
6.784000000000005,-5.669999999999995,4.41,1.27,Stationary
6.816000000000005,-5.669999999999995,4.41,1.27,Stationary
6.848000000000005,-5.669999999999995,4.41,1.27,Stationary
6.880000000000005,-5.669999999999995,4.41,1.27,Stationary
6.912000000000005,-5.669999999999995,4.41,1.27,Stationary
6.944000000000005,-5.669999999999995,4.41,1.27,Stationary
6.976000000000005,-5.669999999999995,4.41,1.27,Stationary
7.008000000000005,-5.669999999999995,4.41,1.27,Stationary
7.040000000000005,-5.669999999999995,4.41,1.27,Stationary
7.072000000000005,-5.669999999999995,4.41,1.27,Stationary
7.104000000000005,-5.669999999999995,4.41,1.27,Stationary
7.1360000000000054,-5.669999999999995,4.41,1.27,Stationary
7.1680000000000055,-5.669999999999995,4.41,1.27,Stationary
7.2000000000000055,-5.669999999999995,4.41,1.27,Stationary
7.2320000000000055,-5.669999999999995,4.41,1.27,Stationary
7.264000000000006,-5.669999999999995,4.41,1.27,Stationary
7.296000000000006,-5.669999999999995,4.41,1.27,Stationary
7.328000000000006,-5.669999999999995,4.41,1.27,Stationary
7.360000000000006,-5.669999999999995,4.41,1.27,Stationary
7.392000000000006,-5.669999999999995,4.41,1.27,Stationary
7.424000000000006,-5.669999999999995,4.41,1.27,Stationary
7.456000000000006,-5.669999999999995,4.41,1.27,Stationary
7.488000000000006,-5.669999999999995,4.41,1.27,Stationary
7.520000000000006,-5.669999999999995,4.41,1.27,Stationary
7.552000000000006,-5.669999999999995,4.41,1.27,Stationary
7.584000000000006,-5.669999999999995,4.41,1.27,Stationary
7.616000000000006,-5.669999999999995,4.41,1.27,Stationary
7.648000000000006,-5.669999999999995,4.41,1.27,Stationary
7.680000000000006,-5.669999999999995,4.41,1.27,Stationary
7.712000000000006,-5.669999999999995,4.41,1.27,Stationary
7.744000000000006,-5.669999999999995,4.41,1.27,Stationary
7.776000000000006,-5.669999999999995,4.41,1.27,Stationary
7.808000000000006,-5.669999999999995,4.41,1.27,Stationary
7.840000000000006,-5.669999999999995,4.41,1.27,Stationary
7.872000000000006,-5.669999999999995,4.41,1.27,Stationary
7.904000000000006,-5.669999999999995,4.41,1.27,Stationary
7.936000000000006,-5.669999999999995,4.41,1.27,Stationary
7.968000000000006,-5.669999999999995,4.41,1.27,Stationary
8.000000000000005,-5.669999999999995,4.41,1.27,Stationary
8.032000000000005,-5.669999999999995,4.41,1.27,Stationary
8.064000000000005,-5.669999999999995,4.41,1.27,Stationary
8.096000000000005,-5.669999999999995,4.41,1.27,Stationary
8.128000000000005,-5.669999999999995,4.41,1.27,Stationary
8.160000000000005,-5.669999999999995,4.41,1.27,Stationary
8.192000000000005,-5.669999999999995,4.41,1.27,Stationary
8.224000000000006,-5.669999999999995,4.41,1.27,Stationary
8.256000000000006,-5.669999999999995,4.41,1.27,Stationary
8.288000000000006,-5.669999999999995,4.41,1.27,Stationary
8.320000000000006,-5.669999999999995,4.41,1.27,Stationary
8.352000000000006,-5.669999999999995,4.41,1.27,Stationary
8.384000000000006,-5.669999999999995,4.41,1.27,Stationary
8.416000000000006,-5.669999999999995,4.41,1.27,Stationary
8.448000000000006,-5.669999999999995,4.41,1.27,Stationary
8.480000000000006,-5.669999999999995,4.41,1.27,Stationary
8.512000000000006,-5.669999999999995,4.41,1.27,Stationary
8.544000000000006,-5.669999999999995,4.41,1.27,Stationary
8.576000000000006,-5.669999999999995,4.41,1.27,Stationary
8.608000000000006,-5.669999999999995,4.41,1.27,Stationary
8.640000000000006,-5.669999999999995,4.41,1.27,Stationary
8.672000000000006,-5.669999999999995,4.41,1.27,Stationary
8.704000000000006,-5.669999999999995,4.41,1.27,Stationary
8.736000000000006,-5.669999999999995,4.41,1.27,Stationary
8.768000000000006,-5.669999999999995,4.41,1.27,Stationary
8.800000000000006,-5.669999999999995,4.41,1.27,Stationary
8.832000000000006,-5.669999999999995,4.41,1.27,Stationary
8.864000000000006,-5.669999999999995,4.41,1.27,Stationary
8.896000000000006,-5.669999999999995,4.41,1.27,Stationary
8.928000000000006,-5.669999999999995,4.41,1.27,Stationary
8.960000000000006,-5.669999999999995,4.41,1.27,Stationary
8.992000000000006,-5.669999999999995,4.41,1.27,Stationary
9.024000000000006,-5.669999999999995,4.41,1.27,Stationary
9.056000000000006,-5.669999999999995,4.41,1.27,Stationary
9.088000000000006,-5.669999999999995,4.41,1.27,Stationary
9.120000000000006,-5.669999999999995,4.41,1.27,Stationary
9.152000000000006,-5.669999999999995,4.41,1.27,Stationary
9.184000000000006,-5.669999999999995,4.41,1.27,Stationary
9.216000000000006,-5.669999999999995,4.41,1.27,Stationary
9.248000000000006,-5.669999999999995,4.41,1.27,Stationary
9.280000000000006,-5.669999999999995,4.41,1.27,Stationary
9.312000000000006,-5.669999999999995,4.41,1.27,Stationary
9.344000000000007,-5.669999999999995,4.41,1.27,Stationary
9.376000000000007,-5.669999999999995,4.41,1.27,Stationary
9.408000000000007,-5.669999999999995,4.41,1.27,Stationary
9.440000000000007,-5.669999999999995,4.41,1.27,Stationary
9.472000000000007,-5.669999999999995,4.41,1.27,Stationary
9.504000000000007,-5.669999999999995,4.41,1.27,Stationary
9.536000000000007,-5.669999999999995,4.41,1.27,Stationary
9.568000000000007,-5.669999999999995,4.41,1.27,Stationary
9.600000000000007,-5.669999999999995,4.41,1.27,Stationary
9.632000000000007,-5.669999999999995,4.41,1.27,Stationary
9.664000000000007,-5.669999999999995,4.41,1.27,Stationary
9.696000000000007,-5.669999999999995,4.41,1.27,Stationary
9.728000000000007,-5.669999999999995,4.41,1.27,Stationary
9.760000000000007,-5.669999999999995,4.41,1.27,Stationary
9.792000000000007,-5.669999999999995,4.41,1.27,Stationary
9.824000000000007,-5.669999999999995,4.41,1.27,Stationary
9.856000000000007,-5.669999999999995,4.41,1.27,Stationary
9.888000000000007,-5.669999999999995,4.41,1.27,Stationary
9.920000000000007,-5.669999999999995,4.41,1.27,Stationary
9.952000000000007,-5.669999999999995,4.41,1.27,Stationary
9.984000000000007,-5.669999999999995,4.41,1.27,Stationary
10.016000000000007,-5.669999999999995,4.41,1.27,Stationary
10.048000000000007,-5.669999999999995,4.41,1.27,Stationary
10.080000000000007,-5.669999999999995,4.41,1.27,Stationary
10.112000000000007,-5.669999999999995,4.41,1.27,Stationary
10.144000000000007,-5.669999999999995,4.41,1.27,Stationary
10.176000000000007,-5.669999999999995,4.41,1.27,Stationary
10.208000000000007,-5.669999999999995,4.41,1.27,Stationary
10.240000000000007,-5.669999999999995,4.41,1.27,Stationary
10.272000000000007,-5.669999999999995,4.41,1.27,Stationary
10.304000000000007,-5.669999999999995,4.41,1.27,Stationary
10.336000000000007,-5.669999999999995,4.41,1.27,Stationary
10.368000000000007,-5.669999999999995,4.41,1.27,Stationary
10.400000000000007,-5.669999999999995,4.41,1.27,Stationary
10.432000000000007,-5.669999999999995,4.41,1.27,Stationary
10.464000000000008,-5.669999999999995,4.41,1.27,Stationary
10.496000000000008,-5.669999999999995,4.41,1.27,Stationary
10.528000000000008,-5.669999999999995,4.41,1.27,Stationary
10.560000000000008,-5.669999999999995,4.41,1.27,Stationary
10.592000000000008,-5.669999999999995,4.41,1.27,Stationary
10.624000000000008,-5.669999999999995,4.41,1.27,Stationary
10.656000000000008,-5.669999999999995,4.41,1.27,Stationary
10.688000000000008,-5.669999999999995,4.41,1.27,Stationary
10.720000000000008,-5.669999999999995,4.41,1.27,Stationary
10.752000000000008,-5.669999999999995,4.41,1.27,Stationary
10.784000000000008,-5.669999999999995,4.41,1.27,Stationary
10.816000000000008,-5.669999999999995,4.41,1.27,Stationary
10.848000000000008,-5.669999999999995,4.41,1.27,Stationary
10.880000000000008,-5.669999999999995,4.41,1.27,Stationary
10.912000000000008,-5.669999999999995,4.41,1.27,Stationary
10.944000000000008,-5.669999999999995,4.41,1.27,Stationary
10.976000000000008,-5.669999999999995,4.41,1.27,Stationary
11.008000000000008,-5.669999999999995,4.41,1.27,Stationary
11.040000000000008,-5.669999999999995,4.41,1.27,Stationary
11.072000000000008,-5.669999999999995,4.41,1.27,Stationary
11.104000000000008,-5.669999999999995,4.41,1.27,Stationary
11.136000000000008,-5.669999999999995,4.41,1.27,Stationary
11.168000000000008,-5.669999999999995,4.41,1.27,Stationary
11.200000000000008,-5.669999999999995,4.41,1.27,Stationary
11.232000000000008,-5.669999999999995,4.41,1.27,Stationary
11.264000000000008,-5.669999999999995,4.41,1.27,Stationary
11.296000000000008,-5.669999999999995,4.41,1.27,Stationary
11.328000000000008,-5.669999999999995,4.41,1.27,Stationary
11.360000000000008,-5.669999999999995,4.41,1.27,Stationary
11.392000000000008,-5.669999999999995,4.41,1.27,Stationary
11.424000000000008,-5.669999999999995,4.41,1.27,Stationary
11.456000000000008,-5.669999999999995,4.41,1.27,Stationary
11.488000000000008,-5.669999999999995,4.41,1.27,Stationary
11.520000000000008,-5.669999999999995,4.41,1.27,Stationary
11.552000000000008,-5.669999999999995,4.41,1.27,Stationary
11.584000000000009,-5.669999999999995,4.41,1.27,Stationary
11.616000000000009,-5.669999999999995,4.41,1.27,Stationary
11.648000000000009,-5.669999999999995,4.41,1.27,Stationary
11.680000000000009,-5.669999999999995,4.41,1.27,Stationary
11.712000000000009,-5.669999999999995,4.41,1.27,Stationary
11.744000000000009,-5.669999999999995,4.41,1.27,Stationary
11.776000000000009,-5.669999999999995,4.41,1.27,Stationary
11.808000000000009,-5.669999999999995,4.41,1.27,Stationary
11.840000000000009,-5.669999999999995,4.41,1.27,Stationary
11.872000000000009,-5.669999999999995,4.41,1.27,Stationary
11.904000000000009,-5.669999999999995,4.41,1.27,Stationary
11.936000000000009,-5.669999999999995,4.41,1.27,Stationary
11.968000000000009,-5.669999999999995,4.41,1.27,Stationary
12.000000000000009,-5.669999999999995,4.41,1.27,Stationary
12.032000000000009,-5.669999999999995,4.41,1.27,Stationary
12.064000000000009,-5.669999999999995,4.41,1.27,Stationary
12.096000000000009,-5.669999999999995,4.41,1.27,Stationary
12.128000000000009,-5.669999999999995,4.41,1.27,Stationary
12.160000000000009,-5.669999999999995,4.41,1.27,Stationary
12.192000000000009,-5.669999999999995,4.41,1.27,Stationary
12.224000000000009,-5.669999999999995,4.41,1.27,Stationary
12.256000000000009,-5.669999999999995,4.41,1.27,Stationary
12.28800000000001,-5.669999999999995,4.41,1.27,Stationary
12.32000000000001,-5.669999999999995,4.41,1.27,Stationary
12.35200000000001,-5.669999999999995,4.41,1.27,Stationary
12.38400000000001,-5.669999999999995,4.41,1.27,Stationary
12.41600000000001,-5.669999999999995,4.41,1.27,Stationary
12.44800000000001,-5.669999999999995,4.41,1.27,Stationary
12.48000000000001,-5.669999999999995,4.41,1.27,Stationary
12.51200000000001,-5.669999999999995,4.41,1.27,Stationary
12.54400000000001,-5.669999999999995,4.41,1.27,Stationary
12.57600000000001,-5.669999999999995,4.41,1.27,Stationary
12.60800000000001,-5.669999999999995,4.41,1.27,Stationary
12.64000000000001,-5.669999999999995,4.41,1.27,Stationary
12.67200000000001,-5.669999999999995,4.41,1.27,Stationary
12.70400000000001,-5.669999999999995,4.41,1.27,Stationary
12.73600000000001,-5.669999999999995,4.41,1.27,Stationary
12.76800000000001,-5.669999999999995,4.41,1.27,Stationary
12.80000000000001,-5.669999999999995,4.41,1.27,Stationary
12.83200000000001,-5.669999999999995,4.41,1.27,Stationary
12.86400000000001,-5.669999999999995,4.41,1.27,Stationary
12.89600000000001,-5.669999999999995,4.41,1.27,Stationary
12.92800000000001,-5.669999999999995,4.41,1.27,Stationary
12.96000000000001,-5.669999999999995,4.41,1.27,Stationary
12.99200000000001,-5.669999999999995,4.41,1.27,Stationary
13.02400000000001,-5.669999999999995,4.41,1.27,Stationary
13.05600000000001,-5.669999999999995,4.41,1.27,Stationary
13.08800000000001,-5.669999999999995,4.41,1.27,Stationary
13.12000000000001,-5.669999999999995,4.41,1.27,Stationary
13.15200000000001,-5.669999999999995,4.41,1.27,Stationary
13.18400000000001,-5.669999999999995,4.41,1.27,Stationary
13.21600000000001,-5.669999999999995,4.41,1.27,Stationary
13.24800000000001,-5.669999999999995,4.41,1.27,Stationary
13.28000000000001,-5.669999999999995,4.41,1.27,Stationary
13.31200000000001,-5.669999999999995,4.41,1.27,Stationary
13.34400000000001,-5.669999999999995,4.41,1.27,Stationary
13.37600000000001,-5.669999999999995,4.41,1.27,Stationary
13.40800000000001,-5.669999999999995,4.41,1.27,Stationary
13.44000000000001,-5.669999999999995,4.41,1.27,Stationary
13.47200000000001,-5.669999999999995,4.41,1.27,Stationary
13.50400000000001,-5.669999999999995,4.41,1.27,Stationary
13.53600000000001,-5.669999999999995,4.41,1.27,Stationary
13.56800000000001,-5.669999999999995,4.41,1.27,Stationary
13.60000000000001,-5.669999999999995,4.41,1.27,Stationary
13.63200000000001,-5.669999999999995,4.41,1.27,Stationary
13.66400000000001,-5.669999999999995,4.41,1.27,Stationary
13.69600000000001,-5.669999999999995,4.41,1.27,Stationary
13.72800000000001,-5.669999999999995,4.41,1.27,Stationary
13.76000000000001,-5.669999999999995,4.41,1.27,Stationary
13.79200000000001,-5.669999999999995,4.41,1.27,Stationary
13.82400000000001,-5.669999999999995,4.41,1.27,Stationary
13.85600000000001,-5.669999999999995,4.41,1.27,Stationary
13.88800000000001,-5.669999999999995,4.41,1.27,Stationary
13.92000000000001,-5.669999999999995,4.41,1.27,Stationary
13.95200000000001,-5.669999999999995,4.41,1.27,Stationary
13.98400000000001,-5.669999999999995,4.41,1.27,Stationary
14.01600000000001,-5.669999999999995,4.41,1.27,Stationary
14.04800000000001,-5.669999999999995,4.41,1.27,Stationary
14.08000000000001,-5.669999999999995,4.41,1.27,Stationary
14.11200000000001,-5.669999999999995,4.41,1.27,Stationary
14.14400000000001,-5.669999999999995,4.41,1.27,Stationary
14.17600000000001,-5.669999999999995,4.41,1.27,Stationary
14.20800000000001,-5.669999999999995,4.41,1.27,Stationary
14.24000000000001,-5.669999999999995,4.41,1.27,Stationary
14.272000000000011,-5.669999999999995,4.41,1.27,Stationary
14.304000000000011,-5.669999999999995,4.41,1.27,Stationary
14.336000000000011,-5.669999999999995,4.41,1.27,Stationary
14.368000000000011,-5.669999999999995,4.41,1.27,Stationary
14.400000000000011,-5.669999999999995,4.41,1.27,Stationary
14.432000000000011,-5.669999999999995,4.41,1.27,Stationary
14.464000000000011,-5.669999999999995,4.41,1.27,Stationary
14.496000000000011,-5.669999999999995,4.41,1.27,Stationary
14.528000000000011,-5.669999999999995,4.41,1.27,Stationary
14.560000000000011,-5.669999999999995,4.41,1.27,Stationary
14.592000000000011,-5.669999999999995,4.41,1.27,Stationary
14.624000000000011,-5.669999999999995,4.41,1.27,Stationary
14.656000000000011,-5.669999999999995,4.41,1.27,Stationary
14.688000000000011,-5.669999999999995,4.41,1.27,Stationary
14.720000000000011,-5.669999999999995,4.41,1.27,Stationary
14.752000000000011,-5.669999999999995,4.41,1.27,Stationary
14.784000000000011,-5.669999999999995,4.41,1.27,Stationary
14.816000000000011,-5.669999999999995,4.41,1.27,Stationary
14.848000000000011,-5.669999999999995,4.41,1.27,Stationary
14.880000000000011,-5.669999999999995,4.41,1.27,Stationary
14.912000000000011,-5.669999999999995,4.41,1.27,Stationary
14.944000000000011,-5.669999999999995,4.41,1.27,Stationary
14.976000000000012,-5.669999999999995,4.41,1.27,Stationary
15.008000000000012,-5.669999999999995,4.41,1.27,Stationary
15.040000000000012,-5.669999999999995,4.41,1.27,Stationary
15.072000000000012,-5.669999999999995,4.41,1.27,Stationary
15.104000000000012,-5.669999999999995,4.41,1.27,Stationary
15.136000000000012,-5.669999999999995,4.41,1.27,Stationary
15.168000000000012,-5.669999999999995,4.41,1.27,Stationary
15.200000000000012,-5.669999999999995,4.41,1.27,Stationary
15.232000000000012,-5.669999999999995,4.41,1.27,Stationary
15.264000000000012,-5.669999999999995,4.41,1.27,Stationary
15.296000000000012,-5.669999999999995,4.41,1.27,Stationary
15.328000000000012,-5.669999999999995,4.41,1.27,Stationary
15.360000000000012,-5.669999999999995,4.41,1.27,Stationary
15.392000000000012,-5.669999999999995,4.41,1.27,Stationary
15.424000000000012,-5.669999999999995,4.41,1.27,Stationary
15.456000000000012,-5.669999999999995,4.41,1.27,Stationary
15.488000000000012,-5.669999999999995,4.41,1.27,Stationary
15.520000000000012,-5.669999999999995,4.41,1.27,Stationary
15.552000000000012,-5.669999999999995,4.41,1.27,Stationary
15.584000000000012,-5.669999999999995,4.41,1.27,Stationary
15.616000000000012,-5.669999999999995,4.41,1.27,Stationary
15.648000000000012,-5.669999999999995,4.41,1.27,Stationary
15.680000000000012,-5.669999999999995,4.41,1.27,Stationary
15.712000000000012,-5.669999999999995,4.41,1.27,Stationary
15.744000000000012,-5.669999999999995,4.41,1.27,Stationary
15.776000000000012,-5.669999999999995,4.41,1.27,Stationary
15.808000000000012,-5.669999999999995,4.41,1.27,Stationary
15.840000000000012,-5.669999999999995,4.41,1.27,Stationary
15.872000000000012,-5.669999999999995,4.41,1.27,Stationary
15.904000000000012,-5.669999999999995,4.41,1.27,Stationary
15.936000000000012,-5.669999999999995,4.41,1.27,Stationary
15.968000000000012,-5.579999999999995,4.41,1.27,Right
16.00000000000001,-5.489999999999995,4.41,1.27,Right
16.03200000000001,-5.399999999999995,4.41,1.27,Right
16.06400000000001,-5.309999999999995,4.41,1.27,Right
16.09600000000001,-5.219999999999995,4.41,1.27,Right
16.12800000000001,-5.1299999999999955,4.41,1.27,Right
16.16000000000001,-5.039999999999996,4.41,1.27,Right
16.19200000000001,-4.949999999999996,4.41,1.27,Right
16.22400000000001,-4.859999999999996,4.41,1.27,Right
16.25600000000001,-4.769999999999996,4.41,1.27,Right
16.28800000000001,-4.679999999999996,4.41,1.27,Right
16.32000000000001,-4.589999999999996,4.41,1.27,Right
16.35200000000001,-4.4999999999999964,4.41,1.27,Right
16.38400000000001,-4.409999999999997,4.41,1.27,Right
16.41600000000001,-4.319999999999997,4.41,1.27,Right
16.44800000000001,-4.229999999999997,4.41,1.27,Right
16.48000000000001,-4.139999999999997,4.41,1.27,Right
16.51200000000001,-4.049999999999997,4.41,1.27,Right
16.54400000000001,-3.9599999999999973,4.41,1.27,Right
16.57600000000001,-3.8699999999999974,4.41,1.27,Right
16.60800000000001,-3.7799999999999976,4.41,1.27,Right
16.64000000000001,-3.6899999999999977,4.41,1.27,Right
